,BIT_DEPTH,cost
0,170.55,5000.675
1,171.0,2.3549999999999898
2,172.57,0.6900000000000119
3,173.03,2.25
4,174.53,0.825000000000017
5,175.08,2.309999999999988
6,176.62,0.6599999999999966
7,177.06,2.2049999999999983
8,178.53,0.8850000000000051
9,179.12,2.1450000000000102
10,180.55,0.6899999999999693
11,181.01,2.2800000000000153
12,182.53,0.9149999999999778
13,183.14,2.2200000000000273
14,184.62,0.6900000000000119
15,185.08,2.2049999999999983
16,186.55,0.9449999999999932
17,187.18,2.174999999999983
18,188.63,0.6750000000000256
19,189.08,2.2199999999999847
20,190.56,0.7350000000000136
21,191.05,2.2799999999999727
22,192.57,0.6900000000000119
23,193.03,2.3400000000000034
24,194.59,0.7049999999999983
25,195.06,2.25
26,196.56,0.7049999999999983
27,197.03,2.309999999999988
28,198.57,0.6750000000000256
29,199.02,2.2950000000000017
30,200.55,0.7049999999999983
31,201.02,2.234999999999971
32,202.51,0.8400000000000034
33,203.07,3.0
34,205.07,1.3950000000000102
35,206.0,1.5900000000000034
36,207.06,2.2199999999999847
37,208.54,0.7049999999999983
38,209.01,2.3400000000000034
39,210.57,0.7200000000000273
40,211.05,2.234999999999971
41,212.54,0.75
42,213.04,2.2950000000000017
43,214.57,0.7800000000000153
44,215.09,2.1299999999999812
45,216.51,0.825000000000017
46,217.06,2.309999999999988
47,218.6,0.6750000000000256
48,219.05,2.2049999999999983
49,220.52,0.9149999999999778
50,221.13,2.2800000000000153
51,222.65,0.6299999999999812
52,223.07,3.1200000000000188
53,225.15,2.2649999999999864
54,226.66,2.8500000000000085
55,228.56,0.7199999999999847
56,229.04,2.190000000000012
57,230.5,0.8400000000000034
58,231.06,2.2049999999999983
59,232.53,0.8400000000000034
60,233.09,2.174999999999983
61,234.54,0.7350000000000136
62,235.03,2.25
63,236.53,0.8400000000000034
64,237.09,2.2199999999999847
65,238.57,0.7350000000000136
66,239.06,2.174999999999983
67,240.51,0.8100000000000307
68,241.05,3.1049999999999898
69,243.12,2.1299999999999812
70,244.54,0.8700000000000188
71,245.12,1.3950000000000102
72,246.05,1.5749999999999744
73,247.1,2.25
74,248.6,3.0
75,250.6,0.6300000000000239
76,251.02,2.2799999999999727
77,252.54,3.0900000000000034
78,254.6,2.8799999999999812
79,256.52,0.7649999999999864
80,257.03,2.2950000000000443
81,258.56,0.7350000000000136
82,259.05,2.474999999999966
83,260.7,0.47999999999998977
84,261.02,2.280000000000058
85,262.54,0.7349999999999284
86,263.03,3.0
87,265.03,2.2650000000000716
