,BIT_DEPTH,cost
0,146.3,3004.54
1,150.84,316.9951937984496
2,187.06,24.82969325153367
3,190.54,793.1206508875744
4,270.85,37.7716151522192
5,279.27,3.8328480509150693
6,280.04,82.60550584996544
7,298.64,107.24444234404532
8,330.53,1.6050472373319569
9,331.04,36.37866359447001
10,342.05,3.9499569352233737
11,343.12,12.51811400422237
12,346.56,9.787805642633273
13,348.55,25.158050314465378
14,354.62,16.116187806586986
15,356.02,42.97193731243763
16,363.18,23.982038420490387
17,364.59,10.49209492635044
18,366.06,6.834782608695541
19,367.46,12.820657785179074
20,370.57,10.613543249203541
21,372.84,12.270220679395099
22,375.44,15.526292721106305
23,378.6,8.871872320152445
24,380.54,6.724422864709786
25,382.1,7.7471260997066285
26,384.07,8.060555121188472
27,386.12,3.516283573908269
28,387.06,6.09410103204775
29,388.7,6.644735311227413
30,390.4,2.947496962333002
31,391.13,5.702908366533891
32,392.56,8.057670807453425
33,394.62,12.998043315907454
34,398.04,4.70740452065467
35,399.24,3.024584197623847
36,400.03,4.073508740313654
37,401.13,11.082876283278207
38,404.2,3.2849865396562903
39,405.0,6.350495626822242
40,406.54,3.8246100519929707
41,407.44,10.383960880195609
42,410.0,18.865854145854257
43,414.72,7.032805155420712
44,416.55,1.736694624475747
45,417.0,5.8757292882147025
46,418.5,6.363941695750368
47,420.06,19.192618774386016
48,424.38,14.941601903251351
49,428.14,4.217538683722012
50,429.17,1.9343589743588883
51,429.63,6.2364449291165975
52,431.09,5.272083243008926
53,432.33,5.981027837259168
54,433.75,7.596445012787733
55,435.56,13.16081865778199
56,438.44,2.685368248772606
57,439.1,5.538746551044452
58,440.5,8.353704994192746
59,442.64,1.8001320132013885
60,443.12,3.4214792678370447
61,444.02,11.345035460993245
62,445.17,2.9885085283618085
63,445.6,7.934491978609626
64,446.85,8.105425772418936
65,448.55,2.6157258064515214
66,449.2,12.498206882672626
67,452.31,9.496721311475493
68,453.61,6.185718776793154
69,454.78,5.942021903959787
70,455.92,11.584659188956033
71,458.1,4.081552267766169
72,458.98,7.078933623503673
73,460.64,7.856450809464611
74,462.55,6.538729812308919
75,464.08,4.176964954816075
76,465.05,6.139714876983194
