,BIT_DEPTH,cost
0,138.57,1066.2233925476605
1,139.24,39.71734115346996
2,142.51,10.483361344538022
3,143.03,30.835824915824702
4,144.51,10.655197889182269
5,145.03,43.084384303112365
6,147.09,20.517823792123266
7,148.54,28.11263073209976
8,150.54,8.049230769231073
9,151.11,23.497449664429514
10,152.58,6.510811179277209
11,153.1,22.328939621507935
12,155.04,38.236030859271125
13,158.63,20.03056325023095
14,160.68,3.9141532258064045
15,161.06,22.2660408781226
16,163.22,12.825643340857908
17,164.55,19.153050768514092
18,166.5,22.88761297182356
19,168.65,149.65425076452607
20,183.08,307.74765432098764
21,211.02,17.733166034432372
22,212.59,7.0255786350148135
23,213.28,13.135902108825826
24,214.53,5.248354302969207
25,215.04,15.557926543370861
26,216.52,5.181471112242301
27,217.02,15.46969696969697
28,218.52,5.174738722643961
29,219.06,104.13009249743072
30,229.05,55.28500481231935
31,234.57,46.12854224698244
32,238.5,18.074062932911232
33,240.52,62.09097362583175
34,246.63,32.724255454690194
35,250.73,388.4562217050986
36,292.55,4.568998576174453
37,293.01,15.383165467626226
38,294.72,2.9245343757181126
39,295.02,33.06311401716383
40,298.65,6.390140405616467
41,299.37,9.925210843373375
42,300.51,6.369523809523674
43,301.15,13.735188303057136
44,302.59,19.3531578947372
45,304.55,5.779100602688675
46,305.14,13.695647941593915
47,306.65,19.71894230769258
48,308.62,39.17785310734466
49,312.68,38.75909918543359
50,316.56,5.607981859410277
51,317.14,16.78173998044991
52,318.8,2.0249192928513122
53,319.03,31.44222306813884
54,322.62,24.259275053305117
55,325.22,11.631822679595873
56,326.52,19.282775321929634
57,328.71,69.90391104294518
58,336.66,34.46021690480271
59,340.81,51.68688884454201
60,346.56,4.967613830880024
61,347.16,52.664236151044236
62,353.15,49.252977925864435
63,358.5,36.30869212022746
64,362.5,8.126162768219743
65,363.42,10.016617405582572
66,364.59,143.7289216663345
67,380.59,4.874937207584523
68,381.07,14.414380390376847
69,382.56,9.755665985217945
70,383.79,7.610314806446453
71,384.77,48.39308817265389
72,391.18,12.30484848484836
73,392.76,17.679843820393682
74,395.04,12.553663477771218
75,396.71,8.4955326460482
76,397.76,22.157928921568505
77,400.59,50.23504531722092
78,406.54,19.870706647095616
79,408.69,2.361400665605574
80,409.0,12.198651059085808
81,410.63,18.02095409540958
82,412.75,46.7400639522489
83,417.76,47.8709523809524
84,422.57,18.635070259120678
85,425.15,10.904909066772934
86,426.64,13.00796071812203
87,428.3,7.240203767325893
88,429.34,12.771039634779397
89,430.73,5.159392674131496
90,431.32,15.071708517971553
91,433.18,11.507416654427963
92,434.68,29.855702075702023
93,438.5,4.604064491938271
94,439.03,26.586793802145635
95,442.25,7.8881606310506145
96,443.18,13.539503750721085
97,444.96,1.9664084044651535
98,445.23,13.7847875927175
99,447.1,83.05131920710838
100,457.14,11.86907168814037
101,458.6,17.862752927625024
102,460.63,53.07397058823537
103,467.12,11.410387570428508
104,468.5,5.815387339530895
105,469.11,14.768987854250971
106,470.74,2.5668671405140393
107,471.04,14.205689277899344
108,472.54,5.047298977341107
109,473.1,13.210057236304067
110,474.55,5.553070325900647
111,475.22,12.763891050583638
112,476.66,14.846578332034259
113,478.54,5.054875939316294
114,479.21,9.64171108377759
115,480.51,4.07448432187377
116,481.08,10.952628334003553
117,482.57,4.639375870716111
118,483.19,10.759761051374097
119,484.73,2.118741073789737
120,485.02,8.324364020605255
121,486.16,7.143507811241637
122,487.05,12.526021642266018
123,488.62,12.723076276528788
124,490.54,11.618389105879869
125,492.29,5.700117054579966
126,493.06,11.518118865278627
127,494.78,10.56331191300056
128,496.27,9.147611515343517
129,497.42,2.7803439028235184
130,497.77,7.711395852677333
131,498.75,15.11457627118667
132,500.41,2.8275414364638802
133,500.75,15.278894792773485
134,502.71,5.007639562017861
135,503.3,6.033927077106782
136,504.08,6.050926193922162
137,504.79,13.766467240624197
138,506.59,20.456750878367075
139,509.09,8.321391941392175
140,510.06,21.387640700707905
141,512.53,19.445029103609023
142,514.51,15.962799151771836
143,516.56,15.808372921615728
144,518.61,17.243296703296625
145,520.62,4.766591613640329
146,521.21,14.898546168958665
147,522.97,1.7974607050207436
148,523.2,10.8557563568449
149,524.63,3.9173368841546092
150,525.11,12.249844985763708
151,526.65,4.295296912114177
152,527.13,12.467513714386987
153,528.61,15.98206848357765
154,530.52,13.464820941063621
155,532.2,5.005252525252562
156,532.82,15.364037528307733
157,534.73,4.91677852349012
158,535.33,11.12529421460363
159,536.7,10.621059072722804
160,538.23,4.4397749137773
161,538.75,19.290362844702386
162,541.01,13.234263389223397
163,542.65,4.026840855107295
164,543.1,12.501107738998044
165,544.53,4.5830135725790555
166,545.0,14.528199199644114
167,546.52,5.7346450617281945
168,547.17,12.143312128052909
169,548.5,4.300754647524388
170,549.0,32.06193450114214
171,552.66,15.959273277820365
172,554.71,2.9981669691464776
173,555.02,16.674467686543974
174,557.13,10.949498562759537
175,558.5,5.47910466582641
176,559.19,7.551575477916535
177,560.12,5.3392464114827956
178,560.81,19.050152477764456
179,563.2,10.852954747115993
180,564.61,7.105318352060194
181,565.45,10.918829496682726
182,566.68,10.002265817851077
183,568.06,7.277815199883201
184,569.01,25.248601735776436
185,572.61,5.103571282470355
186,573.17,11.334833574530016
187,574.5,4.459899036255554
188,575.07,10.70013173188618
189,576.28,17.411532248043073
190,578.73,18.033945531681578
191,581.16,12.769748677249083
192,582.73,2.5053024965533384
193,583.05,12.135058967683182
194,584.6,4.6716536887949385
195,585.24,6.4795862639636255
196,586.11,7.314232773596109
197,587.07,14.418819119025027
198,588.73,2.204437781109297
199,589.0,14.506863417982157
200,590.75,2.0150975097509045
201,591.01,11.58349033816432
202,592.5,5.619953014878909
203,593.21,9.850294755646326
204,594.58,4.857741935483636
205,595.24,6.465852713178007
206,596.16,4.4316416351052315
207,596.77,7.480011624527892
208,597.75,11.12865267699549
209,599.0,12.138399570354292
210,600.65,16.658008658008658
211,602.65,15.394156688334018
212,604.51,5.067719184729825
213,605.14,10.74347168734814
214,606.56,37.83574367088624
215,610.79,3.9670626003215195
216,611.23,14.213271533410705
217,612.84,10.56846153846103
218,614.16,7.867101114147783
219,615.01,12.817444233096706
220,616.55,4.392362881708064
221,617.12,6.985363711226571
222,618.06,5.428811777077113
223,618.76,16.99673938002303
224,621.0,13.83075639599572
225,622.85,13.171982705373146
226,624.29,40.81353410097513
227,628.57,4.82797021689794
228,629.17,62.345693848355154
229,634.76,15.078545344801991
230,636.7,17.9152678571429
231,638.57,20.486318551560643
232,640.51,14.357887655566767
233,642.26,5.896973392460925
234,643.05,13.375652759084755
235,644.68,2.865490612823506
236,645.02,9.396846473028978
237,646.28,6.477650144243278
238,647.17,14.706077348066643
239,649.12,30.699452313503148
240,652.64,33.9636600533015
241,657.05,13.076756756757096
242,658.63,4.105911270983002
243,659.16,12.975874877810686
244,660.62,15.697228034972431
245,662.69,4.119535613429413
246,663.21,30.03106030982106
247,667.08,8.818016431924708
248,668.23,18.656261127596125
249,670.65,3.942648884194411
250,671.19,11.493868225291777
251,672.76,13.347474429583253
252,674.72,12.340346820809145
253,676.36,37.68019506056316
254,681.11,12.797267197005183
255,682.73,2.3673272273102777
256,683.02,9.911072877779727
257,684.25,5.714340175952694
258,685.06,13.165330313326695
259,686.57,3.979119828579998
260,687.06,10.714022156907209
261,688.17,7.084513788099043
262,689.0,11.084160363086074
263,690.27,15.230203127283424
264,692.26,16.85902707883994
265,694.67,3.7313207547171228
266,695.15,12.509059107358368
267,696.76,14.962093023256092
268,698.72,12.550409723583329
269,700.13,4.485953151287726
270,700.75,15.47170164577993
271,702.74,2.7485134393856616
272,703.11,8.44475762361755
273,704.31,18.105381244523034
274,706.47,15.324892160661275
275,708.59,3.4262068965511485
276,709.05,9.775813953488331
277,710.18,14.332156862745219
278,711.79,20.5203628750873
279,714.53,17.17926421404701
280,716.63,13.686001229760198
281,718.13,4.931348423829785
282,718.79,33.48162016201659
283,723.11,12.733776165224322
284,724.27,5.95858678955446
285,725.03,47.603155452437996
286,727.07,11.975627157651761
287,728.14,7.956309523809246
288,728.92,20.88324459234697
289,731.19,12.405834932821218
290,732.6,4.416016042780451
291,733.14,16.18385315440429
292,735.2,11.82676479246366
293,736.74,2.217467911318275
294,737.03,11.279988410836008
295,738.51,3.831657754010766
296,739.0,13.361739130435065
297,740.71,15.324934075593319
298,742.71,3.813004852556412
299,743.15,17.728716904277398
300,745.1,12.231478392721263
301,746.67,4.4565996343701055
302,747.19,9.450381439244499
303,748.25,21.977307692307406
304,751.04,16.72230366492134
305,752.93,13.534611872146469
306,754.51,5.1616608996540165
307,755.13,13.93287102305229
308,756.72,2.38923024754124
309,757.01,14.018309535532726
310,758.74,2.2461261261259073
311,759.02,28.820972132210308
312,762.6,16.310243581303414
313,764.61,21.193477018955925
314,766.63,20.19529665587913
315,768.51,5.009562729872901
316,769.06,15.697561663143373
317,770.65,17.870045913682628
318,772.73,3.8110908073834153
319,773.17,12.940613409415853
