,BIT_DEPTH,cost
0,216.63,5000.6
1,217.03,3.194999999999993
2,219.16,2.1000000000000085
3,220.56,0.6599999999999966
4,221.0,2.325000000000017
5,222.55,1.0049999999999812
6,223.22,1.9799999999999898
7,224.54,0.825000000000017
8,225.09,2.1450000000000102
9,226.52,0.7649999999999864
10,227.03,2.5949999999999847
11,228.76,0.6599999999999966
12,229.2,1.9800000000000324
13,230.52,0.8099999999999881
14,231.06,2.190000000000012
15,232.52,0.8400000000000034
16,233.08,2.1299999999999812
17,234.5,0.8700000000000188
18,235.08,2.1899999999999693
19,236.54,0.75
20,237.04,2.265000000000029
21,238.55,0.7649999999999864
22,239.06,2.414999999999978
23,240.67,0.6750000000000256
24,241.12,2.489999999999995
25,242.78,0.7199999999999847
26,243.26,1.875
27,244.51,0.8100000000000307
28,245.05,2.1899999999999693
29,246.51,0.75
30,247.01,2.3400000000000034
31,248.57,0.6599999999999966
32,249.01,3.075000000000017
33,251.06,2.2049999999999983
34,252.53,0.7049999999999983
35,253.0,2.2950000000000017
36,254.53,0.7199999999999847
37,255.01,2.3400000000000034
38,256.57,0.7200000000000273
39,257.05,2.2649999999999864
40,258.56,0.6599999999999966
41,259.0,2.2799999999999727
42,260.52,0.9300000000000068
43,261.14,2.0400000000000205
44,262.5,1.0050000000000239
45,263.17,2.024999999999949
46,264.52,0.780000000000058
47,265.04,2.3099999999999454
48,266.58,0.6450000000000102
49,267.01,2.25
50,268.51,0.7950000000000443
51,269.04,2.3849999999999625
52,270.63,0.6899999999999693
53,271.09,1.4400000000000546
54,272.05,1.3649999999999523
55,272.96,2.6100000000000136
56,274.7,0.7200000000000273
57,275.18,2.0849999999999795
58,276.57,0.7200000000000273
59,277.05,2.2799999999999727
60,278.57,2.9099999999999966
61,280.51,0.7350000000000136
62,281.0,2.400000000000034
63,282.6,0.644999999999925
64,283.03,2.25
65,284.53,1.0650000000000546
66,285.24,2.0099999999999625
67,286.58,0.780000000000058
68,287.1,2.2649999999999864
69,288.61,0.7649999999999864
70,289.12,2.25
71,290.62,0.7949999999999591
72,291.15,2.2950000000000443
73,292.68,0.75
74,293.18,2.1599999999999966
75,294.62,0.7799999999999727
76,295.14,2.1599999999999966
77,296.58,0.674999999999983
78,297.03,2.2200000000000273
79,298.51,0.75
80,299.01,2.505000000000024
81,300.68,0.6149999999999523
82,301.09,2.130000000000024
83,302.51,0.9449999999999932
84,303.14,2.2200000000000273
85,304.62,0.7649999999999864
86,305.13,1.349999999999966
87,306.03,1.530000000000058
88,307.05,2.3099999999999454
89,308.59,0.7650000000000716
90,309.1,2.3099999999999454
91,310.64,0.780000000000058
92,311.16,2.0849999999999795
93,312.55,0.7949999999999591
94,313.08,2.3100000000000307
95,314.62,0.674999999999983
96,315.07,2.205000000000041
97,316.54,0.8099999999999454
98,317.08,2.444999999999993
99,318.71,0.47999999999998977
100,319.03,2.1450000000000102
101,320.46,0.8100000000000307
102,321.0,2.6549999999999727
103,322.77,0.825000000000017
104,323.32,1.830000000000041
105,324.54,0.8249999999999318
106,325.09,2.175000000000068
107,326.54,2.1899999999999693
108,328.0,1.7849999999999966
109,329.19,1.8450000000000273
110,330.42,1.169999999999959
111,331.2,2.1450000000000102
112,332.63,1.0950000000000273
113,333.36,1.844999999999942
114,334.59,0.6450000000000102
115,335.02,2.175000000000068
116,336.47,1.0349999999999966
117,337.16,2.924999999999983
118,339.11,2.024999999999949
119,340.46,0.8850000000000477
120,341.05,2.4899999999999523
121,342.71,0.5400000000000205
122,343.07,2.2200000000000273
123,344.55,2.3849999999999625
124,346.14,1.650000000000034
125,347.24,2.369999999999976
126,348.82,0.3300000000000409
127,349.04,2.7299999999999898
128,350.86,0.344999999999942
129,351.09,2.055000000000007
130,352.46,0.8549999999999898
131,353.03,2.2350000000000136
132,354.52,2.9700000000000273
133,356.5,3.330000000000041
134,358.72,0.6599999999999966
135,359.16,0.5699999999999932
136,359.54,1.8899999999999864
137,360.8,2.3849999999999625
138,362.39,1.7550000000000239
139,363.56,3.3899999999999864
140,365.82,2.1150000000000375
141,367.23,2.2350000000000136
142,368.72,0.4199999999999591
143,369.0,1.5
144,370.0,1.169999999999959
145,370.78,1.5150000000000716
146,371.79,2.069999999999993
147,373.17,1.8299999999999557
148,374.39,2.850000000000051
149,376.29,3.3899999999999864
150,378.55,2.2649999999999864
151,380.06,1.7400000000000375
152,381.22,2.2799999999999727
153,382.74,0.5099999999999625
154,383.08,2.174999999999983
155,384.53,2.2950000000000443
156,386.06,1.7700000000000102
157,387.24,1.2150000000000034
158,388.05,1.125
159,388.8,2.369999999999976
160,390.38,1.049999999999983
161,391.08,2.2200000000000273
162,392.56,2.9099999999999966
163,394.5,0.8549999999999898
164,395.07,1.5
165,396.07,1.455000000000041
166,397.04,0.7049999999999557
167,397.51,1.950000000000017
168,398.81,2.669999999999959
169,400.59,3.030000000000058
170,402.61,0.8099999999999454
171,403.15,1.3199999999999932
172,404.03,3.930000000000007
173,406.65,0.7200000000000273
174,407.13,2.099999999999966
175,408.53,2.2200000000000273
176,410.01,3.7799999999999727
177,412.53,0.7350000000000136
178,413.02,1.8450000000000273
179,414.25,3.3899999999999864
180,416.51,3.150000000000034
181,418.61,0.75
182,419.11,2.0849999999999795
183,420.5,3.180000000000007
184,422.62,0.6599999999999966
185,423.06,2.2200000000000273
186,424.54,0.8249999999999318
187,425.09,2.1599999999999966
188,426.53,0.7350000000000136
189,427.02,2.325000000000017
190,428.57,0.8549999999999898
191,429.14,2.174999999999983
192,430.59,0.7950000000000443
193,431.12,2.1450000000000102
194,432.55,0.674999999999983
195,433.0,2.3400000000000034
196,434.56,0.7949999999999591
197,435.09,2.325000000000017
198,436.64,0.780000000000058
199,437.16,2.219999999999942
200,438.64,0.5550000000000068
201,439.01,2.369999999999976
202,440.59,0.9300000000000068
203,441.21,0.9600000000000648
204,441.85,4.139999999999986
205,444.61,0.5849999999999795
206,445.0,2.25
207,446.5,0.7649999999999864
208,447.01,2.7150000000000034
209,448.82,0.36000000000001364
210,449.06,2.400000000000034
211,450.66,3.194999999999993
212,452.79,0.38999999999998636
213,453.05,2.294999999999959
214,454.58,0.780000000000058
215,455.1,2.0099999999999625
216,456.44,1.2150000000000034
217,457.25,1.9049999999999727
218,458.52,0.75
219,459.02,2.100000000000051
220,460.42,0.8849999999999625
221,461.01,2.3549999999999898
222,462.58,2.9700000000000273
223,464.56,0.8849999999999625
224,465.15,2.025000000000034
225,466.5,0.9749999999999659
226,467.15,2.085000000000065
227,468.54,0.9749999999999659
228,469.19,1.3650000000000375
229,470.1,3.7349999999999284
230,472.59,0.6450000000000102
231,473.02,2.3400000000000034
232,474.58,0.7050000000000409
233,475.05,2.174999999999983
234,476.5,1.0349999999999966
235,477.19,2.174999999999983
236,478.64,0.8549999999999898
237,479.21,2.205000000000041
238,480.68,0.5999999999999659
239,481.08,2.430000000000007
240,482.7,0.8549999999999898
241,483.27,3.0900000000000034
242,485.33,2.100000000000051
243,486.73,0.4049999999999727
244,487.0,0.825000000000017
245,487.55,2.2799999999999727
246,489.07,2.2649999999999864
247,490.58,0.6300000000000239
248,491.0,2.2649999999999864
249,492.51,1.0349999999999966
250,493.2,2.069999999999993
251,494.58,1.0349999999999966
252,495.27,2.1150000000000375
253,496.68,3.075000000000017
254,498.73,0.5999999999999659
255,499.13,2.0849999999999795
256,500.52,1.0200000000000102
257,501.2,2.1150000000000375
258,502.61,0.6599999999999966
259,503.05,2.444999999999993
260,504.68,0.6599999999999966
261,505.12,2.2200000000000273
262,506.6,0.7349999999999284
263,507.09,3.1200000000000614
264,509.17,0.8999999999999488
265,509.77,1.905000000000058
266,511.04,2.2799999999998875
267,512.56,0.7050000000000409
268,513.03,2.669999999999959
269,514.81,1.230000000000075
270,515.63,4.440000000000055
271,518.59,2.9700000000000273
272,520.57,0.7349999999998431
273,521.06,3.6900000000000546
274,523.52,1.4250000000000682
275,524.47,1.0349999999999113
276,525.16,2.2350000000000136
277,526.65,0.9000000000000341
278,527.25,1.9499999999999318
279,528.55,0.9150000000000205
280,529.16,2.055000000000007
281,530.53,0.7949999999999591
282,531.06,1.6350000000000477
283,532.15,1.125
284,532.9,2.474999999999966
285,534.55,0.9000000000000341
286,535.15,1.4100000000000819
287,536.09,1.1100000000000136
288,536.83,2.625
289,538.58,0.644999999999925
290,539.01,1.1399999999999864
291,539.77,1.5900000000000887
292,540.83,2.5049999999999386
293,542.5,0.9000000000000341
294,543.1,1.9799999999999045
295,544.42,1.080000000000041
296,545.14,2.0849999999999795
297,546.53,2.955000000000041
298,548.5,0.7799999999999727
299,549.02,2.1900000000000546
300,550.48,1.3199999999999932
301,551.36,1.8450000000000273
302,552.59,0.8699999999998909
303,553.17,2.2649999999999864
304,554.68,0.5100000000000477
305,555.02,1.830000000000041
306,556.24,3.675000000000068
307,558.69,0.5699999999999932
308,559.07,2.3099999999999454
309,560.61,0.5999999999999659
310,561.01,2.324999999999932
311,562.56,1.8600000000000136
312,563.8,4.245000000000061
313,566.63,0.9000000000000341
314,567.23,1.1849999999999454
315,568.02,1.6949999999999932
316,569.15,2.2200000000000273
317,570.63,0.6900000000000546
318,571.09,2.1299999999999386
319,572.51,6.224999999999966
320,576.66,1.125
321,577.41,1.830000000000041
322,578.63,0.6149999999999523
323,579.04,2.310000000000116
324,580.58,0.7049999999998704
325,581.05,2.444999999999993
326,582.68,0.8850000000000477
327,583.27,2.0849999999999795
328,584.66,0.5250000000000341
329,585.01,2.4599999999999795
330,586.65,0.8250000000001023
331,587.2,2.03999999999985
332,588.56,0.6600000000000819
333,589.0,2.5049999999999386
334,590.67,2.7900000000000205
335,592.53,0.9150000000000205
336,593.14,2.3099999999999454
337,594.68,0.75
338,595.18,2.46000000000015
339,596.82,0.4199999999999591
340,597.1,2.144999999999925
341,598.53,0.3824999999999932
342,598.785,1.8525000000000205
343,600.02,4.035000000000082
344,602.71,0.644999999999925
345,603.14,2.2350000000000136
346,604.63,3.074999999999932
347,606.68,0.5400000000000205
348,607.04,2.3250000000001023
349,608.59,0.6299999999999386
350,609.01,1.5599999999999454
351,610.05,3.855000000000075
352,612.62,0.7350000000000136
353,613.11,1.3799999999999386
354,614.03,1.7850000000000819
355,615.22,2.189999999999884
356,616.68,0.48000000000007503
357,617.0,1.6200000000000614
358,618.08,1.6199999999998909
359,619.16,2.160000000000082
360,620.6,0.689999999999884
361,621.06,1.7250000000001364
362,622.21,2.9249999999998977
363,624.16,1.7550000000001091
364,625.33,1.9049999999999727
365,626.6,0.6599999999999113
366,627.04,2.310000000000116
367,628.58,0.7350000000000136
368,629.07,2.2049999999998704
369,630.54,2.9400000000000546
370,632.5,0.7799999999999727
371,633.02,2.099999999999966
372,634.42,2.444999999999993
373,636.05,1.650000000000034
374,637.15,1.8150000000000546
375,638.36,1.0049999999999386
376,639.03,2.5200000000000955
377,640.71,0.43499999999994543
378,641.0,3.0149999999999864
379,643.01,2.3850000000000477
380,644.6,0.8099999999999454
381,645.14,2.0400000000000205
382,646.5,1.0500000000000682
383,647.2,2.339999999999918
384,648.76,0.4499999999999318
385,649.06,2.2200000000000273
386,650.54,0.7799999999999727
387,651.06,2.175000000000068
388,652.51,3.074999999999932
389,654.56,2.910000000000082
390,656.5,0.9300000000000068
391,657.12,2.099999999999966
392,658.52,0.8700000000000614
393,659.1,2.2200000000000273
394,660.58,0.6599999999999113
395,661.02,2.3400000000000887
396,662.58,0.8999999999998636
397,663.18,2.7900000000000205
398,665.04,2.625
399,666.79,0.6750000000000682
400,667.24,1.8899999999999864
401,668.5,1.2600000000000477
402,669.34,0.6299999999999386
403,669.76,3.419999999999959
404,672.04,3.7950000000001296
405,674.57,0.7349999999998431
406,675.06,2.175000000000068
407,676.51,3.105000000000075
408,678.58,0.7350000000000136
409,679.07,2.144999999999925
410,680.5,1.080000000000041
411,681.22,2.294999999999959
412,682.75,0.7350000000000136
413,683.24,2.025000000000034
414,684.59,0.7200000000000273
415,685.07,2.324999999999932
416,686.62,0.5849999999999795
417,687.01,2.4150000000000205
418,688.62,0.7949999999999591
419,689.15,2.1149999999999523
420,690.56,1.0950000000000273
421,691.29,2.0400000000000205
422,692.65,0.7799999999999727
423,693.17,2.0849999999999795
424,694.56,2.925000000000068
425,696.51,1.0049999999999386
426,697.18,2.055000000000007
427,698.55,1.0650000000000546
428,699.26,1.9650000000000887
429,700.57,0.8099999999999454
430,701.11,2.1299999999999386
431,702.53,0.75
432,703.03,2.2799999999999727
433,704.55,0.7200000000000273
434,705.03,2.3400000000000887
435,706.59,0.6299999999999386
436,707.01,2.5200000000000955
