,BIT_DEPTH,RATE_OF_PENETRATION,HOOK_LOAD,DIFFERENTIAL_PRESSURE,WEIGHT_ON_BIT,DRILL_BIT_ID,DRILL_BIT_NAME,CPR,CPF,CPH,NEXT_DEPTH,NEXT_RATE,PREV_ID,DEPTH_INTERVAL,TIME_INTERVAL,cost
0,117.3,932.6,65.5,10.0,0.31,1,Apollo,1000,4.0,2500,119.18,951.1,,1.8800000000000097,0.02156586961183788,1061.4346740295946
1,119.18,951.1,65.6,19.0,0.03,1,Apollo,1000,4.0,2500,148.57,1235.4,1.0,29.389999999999986,0.03090106192829354,194.8126548207338
2,148.57,1235.4,60.0,91.0,4.08,1,Apollo,1000,4.0,2500,150.86,813.6,1.0,2.2900000000000205,0.0018536506394690143,13.794126598672618
3,150.86,813.6,61.0,163.0,0.76,1,Apollo,1000,4.0,2500,151.09,873.2,1.0,0.22999999999998977,0.0002826941986233896,1.626735496558433
4,151.09,873.2,60.9,55.0,2.33,1,Apollo,1000,4.0,2500,156.79,1011.4,1.0,5.699999999999989,0.006527714154832785,39.119285387081916
5,156.79,1011.4,61.0,81.0,0.87,1,Apollo,1000,4.0,2500,190.56,95.6,1.0,33.77000000000001,0.03338936128139214,218.5534032034804
6,190.56,95.6,50.6,518.0,13.7,1,Apollo,1000,4.0,2500,195.1,464.3,1.0,4.539999999999992,0.04748953974895389,136.8838493723847
7,195.1,464.3,46.2,430.0,14.64,1,Apollo,1000,4.0,2500,196.7,810.8,1.0,1.5999999999999943,0.0034460478139134057,15.01511953478349
8,196.7,810.8,55.3,441.0,13.65,1,Apollo,1000,4.0,2500,202.66,743.8,1.0,5.960000000000008,0.007350764676862368,42.21691169215595
9,202.66,743.8,43.9,447.0,14.76,1,Apollo,1000,4.0,2500,214.68,1142.7,1.0,12.02000000000001,0.01616025813390698,88.48064533476749
10,214.68,1142.7,53.4,466.0,3.56,1,Apollo,1000,4.0,2500,225.34,1157.9,1.0,10.659999999999997,0.009328782707622295,65.96195676905572
11,225.34,1157.9,55.6,272.0,9.36,1,Apollo,1000,4.0,2500,269.08,815.0,1.0,43.73999999999998,0.037775282839623434,269.3982070990585
12,269.08,815.0,38.0,516.0,31.99,1,Apollo,1000,4.0,2500,274.68,352.8,1.0,5.600000000000023,0.006871165644171807,39.57791411042961
13,274.68,352.8,53.1,378.0,13.79,1,Apollo,1000,4.0,2500,278.6,100.8,1.0,3.920000000000016,0.011111111111111157,43.457777777777956
14,278.6,100.8,43.8,395.0,19.71,1,Apollo,1000,4.0,2500,281.13,762.5,1.0,2.5299999999999727,0.025099206349206076,72.86801587301508
