,BIT_DEPTH,RATE_OF_PENETRATION,HOOK_LOAD,DIFFERENTIAL_PRESSURE,WEIGHT_ON_BIT,DRILL_BIT_ID,DRILL_BIT_NAME,CPR,CPF,CPH,NEXT_DEPTH,NEXT_RATE,PREV_ID,DEPTH_INTERVAL,TIME_INTERVAL,cost
0,1358.55,223.96,101.36,14.18,1.02,1,Buzz Drilldrin,5000,1.5,0,1359.01,251.47,,0.4600000000000364,0.22847893820325074,5000.6900000000005
1,1359.01,251.47,102.19,13.56,0.26,1,Buzz Drilldrin,5000,1.5,0,1360.51,173.45,1.0,1.5,0.005964926233745576,2.25
2,1360.51,173.45,89.08,192.45,14.84,1,Buzz Drilldrin,5000,1.5,0,1361.04,169.99,1.0,0.5299999999999727,0.0030556356298643574,0.7949999999999591
3,1361.04,169.99,95.61,185.48,8.15,1,Buzz Drilldrin,5000,1.5,0,1362.55,196.76,1.0,1.509999999999991,0.008882875463262491,2.2649999999999864
4,1362.55,196.76,87.84,267.54,14.84,1,Buzz Drilldrin,5000,1.5,0,1363.02,193.71,1.0,0.4700000000000273,0.002388696889611848,0.7050000000000409
5,1363.02,193.71,91.01,281.65,12.0,1,Buzz Drilldrin,5000,1.5,0,1364.54,180.27,1.0,1.5199999999999818,0.007846781270971978,2.2799999999999727
6,1364.54,180.27,90.37,277.28,12.17,1,Buzz Drilldrin,5000,1.5,0,1365.0,190.43,1.0,0.4600000000000364,0.002551727963610342,0.6900000000000546
7,1365.0,190.43,91.75,297.89,12.45,1,Buzz Drilldrin,5000,1.5,0,1366.51,163.82,1.0,1.509999999999991,0.007929422885049577,2.2649999999999864
8,1366.51,163.82,93.61,182.12,12.88,1,Buzz Drilldrin,5000,1.5,0,1367.01,189.59,1.0,0.5,0.0030521303870101333,0.75
9,1367.01,189.59,94.87,211.06,14.11,1,Buzz Drilldrin,5000,1.5,0,1368.52,177.96,1.0,1.509999999999991,0.007964555092568125,2.2649999999999864
10,1368.52,177.96,93.01,198.14,14.41,1,Buzz Drilldrin,5000,1.5,0,1369.05,191.46,1.0,0.5299999999999727,0.002978197347718435,0.7949999999999591
11,1369.05,191.46,97.71,207.22,11.89,1,Buzz Drilldrin,5000,1.5,0,1370.55,194.61,1.0,1.5,0.007834534628643058,2.25
12,1370.55,194.61,93.52,236.12,14.11,1,Buzz Drilldrin,5000,1.5,0,1371.04,185.37,1.0,0.4900000000000091,0.002517856225271102,0.7350000000000136
13,1371.04,185.37,90.48,231.51,15.82,1,Buzz Drilldrin,5000,1.5,0,1372.51,185.12,1.0,1.4700000000000273,0.007930085774397298,2.205000000000041
14,1372.51,185.12,89.81,239.06,16.13,1,Buzz Drilldrin,5000,1.5,0,1373.0,195.75,1.0,0.4900000000000091,0.002646931719965477,0.7350000000000136
15,1373.0,195.75,94.32,241.92,14.63,1,Buzz Drilldrin,5000,1.5,0,1374.54,180.06,1.0,1.5399999999999636,0.00786717752234975,2.3099999999999454
16,1374.54,180.06,89.98,230.45,15.92,1,Buzz Drilldrin,5000,1.5,0,1375.08,213.97,1.0,0.5399999999999636,0.002999000333222057,0.8099999999999454
17,1375.08,213.97,90.9,230.48,14.69,1,Buzz Drilldrin,5000,1.5,0,1376.54,236.91,1.0,1.4600000000000364,0.00682338645604541,2.1900000000000546
18,1376.54,236.91,88.52,269.48,18.44,1,Buzz Drilldrin,5000,1.5,0,1377.01,236.91,1.0,0.4700000000000273,0.001983875733400985,0.7050000000000409
19,1377.01,236.91,87.34,290.74,19.81,1,Buzz Drilldrin,5000,1.5,0,1378.56,197.75,1.0,1.5499999999999545,0.006542568908023952,2.324999999999932
20,1378.56,197.75,88.8,259.47,19.69,1,Buzz Drilldrin,5000,1.5,0,1379.03,206.39,1.0,0.4700000000000273,0.0023767383059419838,0.7050000000000409
21,1379.03,206.39,90.72,267.71,17.55,1,Buzz Drilldrin,5000,1.5,0,1380.56,226.91,1.0,1.5299999999999727,0.007413149861911783,2.294999999999959
22,1380.56,226.91,87.38,239.41,19.55,1,Buzz Drilldrin,5000,1.5,0,1381.03,241.61,1.0,0.4700000000000273,0.0020713058040634055,0.7050000000000409
23,1381.03,241.61,87.16,260.71,19.52,1,Buzz Drilldrin,5000,1.5,0,1382.52,211.89,1.0,1.490000000000009,0.006166963287943417,2.2350000000000136
24,1382.52,211.89,89.22,295.93,18.74,1,Buzz Drilldrin,5000,1.5,0,1383.06,160.57,1.0,0.5399999999999636,0.0025484921421490567,0.8099999999999454
25,1383.06,160.57,88.15,245.44,18.94,1,Buzz Drilldrin,5000,1.5,0,1384.51,195.33,1.0,1.4500000000000455,0.009030329451329921,2.175000000000068
26,1384.51,195.33,89.5,269.72,19.22,1,Buzz Drilldrin,5000,1.5,0,1385.03,227.0,1.0,0.5199999999999818,0.002662161470332165,0.7799999999999727
27,1385.03,227.0,89.74,261.47,17.97,1,Buzz Drilldrin,5000,1.5,0,1386.52,214.72,1.0,1.490000000000009,0.006563876651982419,2.2350000000000136
28,1386.52,214.72,98.91,277.41,10.15,1,Buzz Drilldrin,5000,1.5,0,1387.14,234.19,1.0,0.6200000000001182,0.0028874813710884793,0.9300000000001774
29,1387.14,234.19,92.12,356.91,21.9,1,Buzz Drilldrin,5000,1.5,0,1389.01,1246.56,1.0,1.8699999999998909,0.007984969469233917,2.8049999999998363
